Producto,Tipo,Volumen,Peso,Retornable,familia_inferida,categoria_logistica,zona_recomendada,prioridad_acceso,requiere_lateral,fragil,pesado,apilable,retorno_dinamico,orden_carga_recomendado,regla_aplicada
3ENV0042,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0044,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0053,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0054,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0055,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0058,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0059,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0060,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0062,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0063,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0067,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0073,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0077,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0078,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0085,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0093,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0099,,ENVASE,,No,Agua/envase,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
3ENV0236,CAJ,AA,,No,Retornable/envase,Caja retornable,Zona accesible + retorno dinámico,Alta,Sí,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Tipo CAJ + retornable => caja retornable: accesible y compatible con recogida
3ENV0576,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
3ENV075,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
3ENV1281,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
3ENV1295,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
AK13SR,CAJ,DB03A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
BH13P6,CAJ,DB04A3,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
BO13,CAJ,BA07A3,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
BO20,BRL,AC02A2,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
BRL20V,,ENVASE,,No,Retornable/envase,Barril pesado,Lateral accesible / parte baja + retorno dinámico,Alta,Sí,No,Sí,No,Sí,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral | Retornable=Sí => se reserva espacio dinámico de retorno"
BRL30V,,ENVASE,,No,Retornable/envase,Barril pesado,Lateral accesible / parte baja + retorno dinámico,Alta,Sí,No,Sí,No,Sí,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral | Retornable=Sí => se reserva espacio dinámico de retorno"
BT12V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
BT13,,ENVASE,,No,Otro,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
CB30,BRL,AC01A3,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
CJ11V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
CJ12V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
CJ13,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
CJ13V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
CJ15,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
CM13,CAJ,BA07A4,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
CM13P6,CAJ,DB04A1,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
CM20,BRL,AC01A2,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
DL13,CAJ,AA02A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
DL13LT,CAJ,CA02A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
DL20,BRL,AC03A3,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
DL30,BRL,AC04A1,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
DM13P6,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
EC13,CAJ,BA05A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
EC13LT,CAJ,CA03A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
EC13P6,CAJ,DB03A2,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED13,CAJ,AA09A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED13LT,CAJ,CA01A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED13SR,CAJ,BA03A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED14P6,CAJ,DB04A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED15LN,CAJ,AA08A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
ED30,BRL,AA10A1,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
EDI13P6,CAJ,DB02B1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
EDI34SR,CAJ,DB01B1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FD13,CAJ,AA06A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FD13LT,CAJ,CA01A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FD14P6,CAJ,DB02A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FD15,CAJ,BA06A2,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDL13,CAJ,AA05A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDL13LT,CAJ,CA02A3,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDL15,CAJ,BA07A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDT13,CAJ,AA04A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDT13LT,CAJ,CA03A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FDT15,CAJ,BA07A4,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTB15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTE15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTG15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTI14L12,CAJ,CA07A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTI15B24,CAJ,DB01A3,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTM15B24,CAJ,DB01C3,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTR15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTS15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
FTZ15B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
GBD20,BRL,AC01A2,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
GCE3KLT,,ZCG,,No,Otro,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
ID20,BRL,AC01A1,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
KE13,CAJ,BA05A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTF13B24,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTF13L6F,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTL12P24,CAJ,EA07B3,,No,Refresco/zumo,Caja bebida pesada,Parte baja / zona estable,Media,No,No,Sí,Sí,No,Cargar abajo para estabilidad,Caja de bebida/agua/refresco => pesada y estable
NTL13B24,CAJ,DB07A1,,No,Refresco/zumo,Caja bebida pesada,Parte baja / zona estable,Media,No,No,Sí,Sí,No,Cargar abajo para estabilidad,Caja de bebida/agua/refresco => pesada y estable
NTL13LT6,CAJ,CB06A2,,No,Refresco/zumo,Caja bebida pesada,Parte baja / zona estable,Media,No,No,Sí,Sí,No,Cargar abajo para estabilidad,Caja de bebida/agua/refresco => pesada y estable
NTL32SP6,CAJ,A0DISTRIDA,,No,Refresco/zumo,Caja bebida pesada,Parte baja / zona estable,Media,No,No,Sí,Sí,No,Cargar abajo para estabilidad,Caja de bebida/agua/refresco => pesada y estable
NTM13LT6,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTP13LT6,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTS13LT6,CAJ,A0DISTRIDA,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTY1224F,CAJ,DA01A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTY13B24,CAJ,DB07A3,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTY13LT6,CAJ,DA01A1,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
NTY32SP6,CAJ,DA01A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
OL13,CAJ,BA07A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
PI12,CAJ,BA04A1,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
PI13,CAJ,BA04A2,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
PL11V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
PL12V,,ENVASE,,No,Retornable/envase,Estándar,Zona general + retorno dinámico,Media,No,No,No,Sí,Sí,Mantener accesible y reservar hueco para envases vacíos,Sin regla específica => estándar | Retornable=Sí => se reserva espacio dinámico de retorno
PL13LN,,ENVASE,,No,Otro,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
PL15,,ENVASE,,No,Otro,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
RA30,BRL,A0DISTRIDA,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
RB13,CAJ,BA07A4,,No,Otro,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
SG30,BRL,A0DISTRIDA,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
TB8,TB,AC01A1,,No,Retornable/envase,Gas / industrial,Zona segura lateral + retorno dinámico,Alta,Sí,No,Sí,No,Sí,Cargar primero en lateral bajo; descargar por lona lateral,Tipo TB/código TB => tubo industrial/CO2: zona segura y accesible | Retornable=Sí => se reserva espacio dinámico de retorno
TB8V,,ENVASE,,No,Retornable/envase,Gas / industrial,Zona segura lateral + retorno dinámico,Alta,Sí,No,Sí,No,Sí,Cargar primero en lateral bajo; descargar por lona lateral,Tipo TB/código TB => tubo industrial/CO2: zona segura y accesible | Retornable=Sí => se reserva espacio dinámico de retorno
TL30,BRL,A0DISTRIDA,,No,Otro,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
TU13,CAJ,AA03A1,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
TU13LT,CAJ,CA03A2,,No,Cerveza,Caja estándar,Zona general,Media,No,No,No,Sí,No,Carga flexible según cliente/ruta,Tipo CAJ => caja estándar
TU20,BRL,AC03A2,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
TU30,BRL,AC04A2,,No,Cerveza,Barril pesado,Lateral accesible / parte baja,Alta,Sí,No,Sí,No,No,Cargar primero en lateral bajo; descargar por lona lateral,"Tipo BRL o código BRL => barril: pesado, no apilable y acceso lateral"
UBH01,,PLV,,No,Otro,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UC010,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UC260,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UC263,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UC301,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UC406N,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UE050,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UE902,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UE903,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
UE905,,PLV,,No,Higiene/menaje,Estándar,Zona general,Baja,No,No,No,Sí,No,Carga flexible según cliente/ruta,Sin regla específica => estándar
